Date,Soil_Temperature (Â°C),Rainfall_Amount (mm),Soil_pH,UV_Index (UVI),Season,Soil_Texture,Tillage_Practice,Bacillus_Bacteria_Count (CFU/g)
2022-11-04,28.328012173991937,2.181699850182289,7.229549426542761,8.079354647161775,Monsoon,Loamy,No,462004.89574408997
2022-11-05,27.944758675340097,52.58813382098955,6.322165662061618,6.7904292702972455,Monsoon,Clay,High,424079.09664225817
2022-11-06,23.627784363506777,88.48765302819496,7.1625340075473805,9.04748473930865,Summer,Clay,Low,409988.5111337509
2022-11-07,21.396541517088487,58.836606764959846,7.454261165055593,1.8979298023364852,Summer,Clay,No,403103.1717269262
2022-11-08,33.458236369299904,65.62123830355937,7.9892254111216054,1.6638729238962018,Monsoon,Loamy,High,473645.6230653081
2022-11-09,33.506270857449955,135.62380417406226,6.119263815281809,3.718135574111611,Summer,Sandy,No,326416.31010167627
2022-11-10,29.49652185909902,52.23832005349505,5.5329874859754415,2.7549914812450718,Summer,Loamy,Low,304923.0950127421
2022-11-11,25.08544686573051,77.09842337397161,5.910656890206422,10.589619232514218,Monsoon,Sandy,High,382980.0635449515
2022-11-12,25.238143619189913,117.54795191117147,8.200055925544316,3.4113538609384877,Summer,Loamy,No,425436.8059939247
2022-11-13,30.88933518305359,59.481417348190526,8.121670232687546,11.734517814010445,Summer,Loamy,Low,460590.9702386765
2022-11-14,33.45665389928865,93.31300503418102,7.2922393065109254,4.7058537094821755,Monsoon,Clay,No,466940.812963892
2022-11-15,33.306296363976756,129.35455631201177,7.30155058130096,3.003297072575692,Summer,Sandy,Low,382325.0205721998
2022-11-16,31.698133187864357,142.42809354864633,7.495110023638766,9.686683578567271,Summer,Loamy,Low,407624.9508441546
2022-11-17,29.630474692314316,22.06102213935569,6.0261138358703485,8.245785530509638,Monsoon,Loamy,High,397313.9105014597
2022-11-18,21.262099474925733,138.98814377422417,8.24323583777488,6.480152880984528,Summer,Clay,Low,441740.3185831647
2022-11-19,22.424430711419205,73.81744396193073,6.75631157467622,7.108999060313944,Summer,Clay,No,391523.7703987518
2022-11-20,33.47831282790619,38.73665824484375,6.649415584748493,8.911219560994901,Monsoon,Sandy,Low,432220.28656689444
2022-11-21,29.09643589489385,68.8703634357392,7.056753115848513,3.513002154644286,Monsoon,Loamy,Low,433473.5466440082
2022-11-22,20.137955774249445,147.00488629282157,5.640897900325165,11.959673076624162,Monsoon,Sandy,High,358980.01982705854
2022-11-23,21.522073142990482,73.89271409893044,5.998850106268238,11.722724783614614,Summer,Loamy,Low,338212.1004580995
2022-11-24,29.952526536620837,49.31274154312623,7.714100849279111,8.153582549816306,Monsoon,Sandy,Low,476248.790368937
2022-11-25,20.075923757693282,95.01012814750887,5.74839600377538,3.1949669602205963,Summer,Clay,No,315167.2399046797
2022-11-26,22.41212077126248,36.02184281672896,7.309456328399165,8.482510666744204,Monsoon,Loamy,High,460384.4739283609
2022-11-27,28.231006840498793,11.379499216299587,6.236047329043963,1.7941824987709343,Summer,Sandy,High,342281.5231890321
2022-11-28,30.3784279653904,19.331958286597384,6.667886842125929,1.3371775242638666,Monsoon,Clay,High,432872.25366708817
2022-11-29,29.779418892539006,19.206875843665866,6.3660812103121,3.8345117736233503,Monsoon,Clay,Low,423877.70217098255
2022-11-30,23.3640396419084,22.78540402684415,6.567018149394848,6.088852524132479,Monsoon,Sandy,High,411895.0423843453
2022-12-01,30.68268832021304,20.82407589741152,7.657137715552737,10.550997559492187,Monsoon,Loamy,Low,490906.26356876816
2022-12-02,23.558736312452,96.13121172048218,6.391365146869525,8.998859767429387,Summer,Loamy,Low,347197.80843923136
2022-12-03,24.880995472389017,27.282012659871725,7.199213920890692,9.169771733199791,Monsoon,Clay,No,480249.40654837195
2022-12-04,31.197371076770363,51.85009249857948,6.928151206597299,5.6804266789288285,Monsoon,Loamy,No,432980.162806459
2022-12-05,29.74449348570822,134.51826148590177,7.491013496087945,4.805284918016592,Summer,Loamy,No,390555.40642479283
2022-12-06,32.738351157412666,71.09424603943086,8.310489217974274,5.08142639283063,Monsoon,Loamy,No,499028.30631156365
2022-12-07,29.86419338450515,100.13366077815408,7.697716291630751,11.864145201096637,Summer,Clay,No,449756.98854535935
2022-12-08,28.524629050032075,25.847980680244476,6.14482113577227,1.4412011055373073,Monsoon,Sandy,Low,389868.27274980175
2022-12-09,21.40512151742139,28.843352821300616,5.593549405183854,10.537346457346935,Monsoon,Loamy,Low,377379.7717965778
2022-12-10,25.515737045891502,6.1302924399718295,6.286792132899476,7.365429494296327,Monsoon,Clay,High,426607.5907236586
2022-12-11,23.978035515225884,25.340259460824683,7.285233792100764,5.824769611085495,Summer,Clay,Low,421714.7554771249
2022-12-12,23.659844650686253,41.78855085479379,5.654277440452751,8.977834264566502,Monsoon,Sandy,Low,371465.35222476337
2022-12-13,34.59515832128668,26.551572641512024,6.9890987416037085,6.353358355671731,Monsoon,Loamy,No,443109.23238749825
2022-12-14,25.896465870001407,13.305380063558342,7.290528546750668,10.607655618898265,Monsoon,Loamy,Low,474292.20558829035
2022-12-15,33.3806983276567,18.095380665090122,6.502731672450882,10.907720504123844,Summer,Sandy,No,390356.7562449
2022-12-16,29.467079389958943,69.11681520490886,7.812736611237465,5.63893019560801,Summer,Sandy,High,427998.42742181214
2022-12-17,31.922169553124725,30.950057760868876,5.819794759401315,4.045105769585567,Monsoon,Clay,High,398635.9977599958
2022-12-18,27.539556396577883,54.64047915721132,5.725413345207427,7.515853614526985,Summer,Clay,Low,345752.2639805777
2022-12-19,28.653558269395386,75.51259062822854,7.68456626861081,11.0359968017836,Monsoon,Sandy,High,477570.71353883226
2022-12-20,27.38776540728296,103.5592242944048,6.986473948618595,3.3172840790623326,Monsoon,Loamy,Low,413420.5444831946
2022-12-21,22.928644816970667,5.8968209761648405,7.565207189283209,7.852632419198311,Monsoon,Clay,High,496953.02949252137
2022-12-22,30.83678172892258,119.91155983635639,6.804482015811239,7.947162421017726,Monsoon,Clay,No,439481.9142864424
2022-12-23,24.211585436612836,94.18505842363616,6.23920609971732,9.064243246568092,Monsoon,Loamy,No,397795.7582154201
2022-12-24,20.364739496471806,12.263854792330786,7.957306953022599,2.447244536399858,Monsoon,Clay,No,495209.18704120547
2022-12-25,29.682084438607518,131.03679361601658,7.898247636906937,8.874074611502973,Monsoon,Loamy,No,471781.04064797866
2022-12-26,22.656660191105736,138.130860079772,7.58408941256328,10.999357727322051,Summer,Loamy,Low,407307.4956464789
2022-12-27,34.106878765293715,9.161693978229563,6.316435411689888,2.9765141975726617,Summer,Loamy,High,358799.72636204737
2022-12-28,34.30892865503881,41.53164722208056,7.270692000607261,3.612976574162654,Summer,Sandy,Low,397726.501111512
2022-12-29,33.72296585330673,120.9301919689592,6.582921690820081,11.685346034458036,Summer,Sandy,No,377045.9352090938
2022-12-30,25.552380503831664,112.23895355754875,5.774746219979902,2.9907464798043875,Summer,Sandy,Low,301262.41680618207
2022-12-31,20.231849247933013,27.6781529034566,8.251940726386728,10.398236027065371,Summer,Loamy,High,455140.38357220026
2023-01-01,33.92477843881588,31.402398500506546,5.910455892756884,6.415056420928383,Summer,Loamy,Low,343242.10690098995
2023-01-02,26.422762224759715,55.5708154187073,8.350712061462406,3.7195418184349474,Monsoon,Sandy,High,498999.96571100253
2023-01-03,34.49982228565504,72.6784477786532,6.838017318873867,10.578248913997625,Monsoon,Clay,Low,460104.96033224475
2023-01-04,34.45429965633879,92.7382157295444,6.055398786515859,5.89835780502932,Monsoon,Loamy,High,389539.2385525061
2023-01-05,32.7951418320104,55.33704593546586,7.125702842135075,6.662990893226592,Monsoon,Clay,High,465074.9374632263
2023-01-06,24.416733381043784,69.38020741997218,8.118837507629225,4.951567063397423,Summer,Clay,No,454161.15176330373
2023-01-07,25.77646592902888,112.12064072006348,7.696674659228684,7.522459365784202,Summer,Loamy,High,413099.2280750171
2023-01-08,32.76705007275285,5.502480433589685,7.919683443584349,2.7987625984352507,Monsoon,Loamy,No,484051.9078165625
2023-01-09,24.753830077344166,37.86554165160311,7.4763501001321515,5.301896903169368,Monsoon,Clay,No,475162.14863878366
2023-01-10,22.542391200291387,107.00243788268287,7.576829693553558,11.663535545688163,Summer,Clay,No,437899.2088581263
2023-01-11,28.352018936875254,134.2810256530799,8.047586954695959,3.839467759712403,Monsoon,Sandy,Low,465008.0199390675
2023-01-12,34.04232161241171,76.75161631734991,6.249004026577558,8.224103309954215,Monsoon,Sandy,Low,408122.6898948003
2023-01-13,30.440446950124596,79.81702278979735,6.968274890929422,4.577090706471644,Monsoon,Loamy,Low,423101.9005317095
2023-01-14,28.550917551340476,16.07580170096641,6.163628325458807,9.508204382552607,Monsoon,Sandy,Low,415567.36445076094
2023-01-15,21.457647406561527,67.1118550235182,8.46300402398994,2.4396102679018483,Summer,Sandy,High,440613.15557188366
2023-01-16,29.225108400487546,79.89258996825347,8.332178019059839,11.668031495863993,Monsoon,Sandy,High,518929.01393576915
2023-01-17,34.85080775156395,36.37057554520945,5.618280434105518,5.991684955220032,Monsoon,Sandy,Low,372789.4930038078
2023-01-18,22.10126022854786,40.38648464240715,7.616725517547065,3.5965550968111035,Summer,Clay,High,426580.049471459
2023-01-19,27.77494478545605,56.5926244656934,8.275744952246997,1.8084642206301393,Summer,Loamy,High,436660.2660169609
2023-01-20,33.16059607891933,3.0106796666589553,6.041726035382,2.8673369559629482,Monsoon,Sandy,No,391781.3801880443
2023-01-21,31.111529266313067,48.31187483747674,7.203835691657888,6.717513434116194,Summer,Clay,No,421378.1434297533
2023-01-22,30.455236114929022,31.717201049481698,8.246464892764125,4.707034940744149,Monsoon,Clay,No,515935.9609983699
2023-01-23,30.53726125980664,49.124602826687195,5.601837935757397,10.117717024708703,Monsoon,Clay,No,403615.98894273536
2023-01-24,25.392367268296326,17.964319772887684,7.59226080174052,5.7397627602798655,Summer,Sandy,High,419125.0564756161
2023-01-25,24.4038776639674,133.57909211098425,6.392047022117652,3.735856998463929,Monsoon,Sandy,Low,374075.3918617367
2023-01-26,32.140417332177705,89.03886803310729,8.273188586129592,7.788594852644331,Monsoon,Loamy,High,503165.4165195737
2023-01-27,32.15170092018771,101.86534787167344,8.413174735496103,8.774549385739904,Monsoon,Sandy,High,508428.83705018973
2023-01-28,33.006084778701556,118.37568579110075,8.332799467340301,2.8374609869104486,Monsoon,Sandy,High,479827.91654247785
2023-01-29,33.69860828834707,74.76632983935859,6.922642649972391,2.8438113791714943,Summer,Clay,No,398104.98622509034
2023-01-30,27.67013598291407,13.038043213113554,8.08612795296794,1.4033856962689728,Summer,Loamy,No,438070.2035083897
2023-01-31,27.522744420307994,80.56598127278217,8.033648195605211,9.100422165722046,Monsoon,Sandy,No,490522.24860465026
2023-02-01,31.974427684501627,88.02616770313188,6.457301419729767,8.301849803839856,Summer,Sandy,Low,358076.5387489422
2023-02-02,29.749458961666477,111.8159211276495,7.986746422452033,6.220939633247953,Monsoon,Clay,High,497932.62697446794
2023-02-03,30.529503158865552,64.7489319344519,5.611022904146478,10.285874938661168,Monsoon,Clay,Low,398907.79779633984
2023-02-04,31.936890041541517,19.137045419334562,7.288809635446159,9.862371682450584,Monsoon,Sandy,No,470161.5525602281
2023-02-05,33.350080127263496,42.56638586980867,6.190026511863109,7.438898008364274,Monsoon,Loamy,Low,406569.0043468356
2023-02-06,25.069927352773036,54.46234445979526,5.861700657331836,10.550984085645846,Monsoon,Loamy,High,389139.885038398
2023-02-07,25.63374428959916,96.88758619974018,5.730859604887628,3.2642533104044507,Summer,Clay,High,323219.0842154693
2023-02-08,21.409729097613035,85.61674570033678,7.5888663276344195,2.2311158133750064,Monsoon,Clay,No,459835.28091594495
2023-02-09,28.67420211494261,53.414508884676934,6.519624891304199,3.967245726686886,Summer,Sandy,No,356931.8351146684
2023-02-10,20.53913410695113,147.97728731894696,7.674300314586285,1.6279554169824633,Summer,Clay,Low,403729.9057294872
2023-02-11,26.9839702719869,90.86622290353307,5.696069022396827,6.8428648080113526,Monsoon,Sandy,No,362765.4521061416
2023-02-12,28.13966952061365,35.584018760399175,6.445871013491831,11.302662615244577,Monsoon,Loamy,No,429481.5689210586
2023-02-13,24.298118781924266,15.267370893060562,7.118473877126012,1.4327789473536061,Monsoon,Loamy,High,435411.2008699159
2023-02-14,28.862498908535162,22.928870877649803,7.872169494516891,2.343209054110295,Monsoon,Sandy,No,474474.6193787801
2023-02-15,20.457503749085742,36.89365925767622,6.4562575087962095,5.974189311117788,Monsoon,Clay,No,423248.77363453334
2023-02-16,20.560222831238217,24.10220598893335,7.3776741293110275,11.272625192806954,Summer,Loamy,High,419462.5335309716
2023-02-17,32.33900840989487,27.985053607695864,8.15793324470856,4.477717154744256,Monsoon,Clay,High,518985.8789822414
2023-02-18,25.402859621168943,42.76427530407707,7.347589564546913,6.579582895572317,Monsoon,Loamy,Low,457034.1248976789
2023-02-19,21.90590768977827,26.006039294213224,6.198878424260902,1.457301449554313,Summer,Sandy,No,330785.35923042655
2023-02-20,27.833648900822066,134.5148136939638,5.573202344669614,2.6317752105829775,Summer,Sandy,High,292447.35852365335
2023-02-21,31.54990329647916,12.03506184924633,8.11029662170279,11.852931352547316,Monsoon,Sandy,Low,515811.23175808415
2023-02-22,23.23731541245265,78.6767084355382,5.563808232551161,11.6163056607965,Summer,Loamy,Low,315572.9808210996
2023-02-23,29.343357137285004,61.55952404844923,8.124105018052598,1.0543397902785059,Monsoon,Clay,No,497801.70571665675
2023-02-24,21.28021197490652,147.35679253629095,7.086811402081636,11.469929639655629,Summer,Clay,No,398543.5616143158
2023-02-25,20.775225817529115,16.805835325207852,8.317203095538689,8.030319315970504,Summer,Clay,Low,474768.9953643284
2023-02-26,27.97031947352222,59.67833985686124,7.896349707320996,10.547101239720243,Monsoon,Loamy,High,490612.43138740334
2023-02-27,28.109526824151597,145.42056499130533,8.493802331600012,6.00213841197245,Summer,Loamy,Low,439282.421292858
2023-02-28,29.5614485224731,129.82606888409703,6.5521354463551305,6.6715563143717524,Summer,Loamy,No,346525.57650313
2023-03-01,30.891370005839924,122.56081064239198,7.801564866793381,6.377312382826122,Summer,Loamy,High,420304.7187894148
2023-03-02,34.63778119193802,38.68542405674098,6.705792740827727,8.335506833007148,Summer,Loamy,High,384404.3088055254
2023-03-03,27.74450522451793,25.633138108509872,6.939626860911726,2.536163802319442,Summer,Clay,Low,399548.0096812537
2023-03-04,24.84434709411869,100.29648298866465,7.382516389655111,1.3297094885994576,Summer,Loamy,No,380525.9623918815
2023-03-05,31.927792921530553,139.40639836913786,8.121031342559016,4.3872293575031005,Monsoon,Loamy,Low,477552.34242823534
2023-03-06,24.062483768931113,83.51443395208946,8.452250407597885,8.751488390103113,Monsoon,Clay,Low,521532.0770996507
2023-03-07,26.584571310584543,85.74190342048497,7.804820241593554,3.220387973352432,Summer,Loamy,Low,413058.8500106926
2023-03-08,21.17684572013399,41.99686404904263,6.753300346502002,8.40775676657409,Monsoon,Clay,High,445938.0223435458
2023-03-09,20.380261151231863,115.42393997879053,6.764071006831211,11.669032507179974,Monsoon,Clay,High,441831.5621182325
2023-03-10,34.43972622016888,28.056562283628505,7.712746904766675,2.032907873683602,Monsoon,Sandy,No,472009.1853940381
2023-03-11,32.53970180768309,48.55188546063655,6.216331437304907,8.39862330047639,Summer,Sandy,No,362039.7445320776
2023-03-12,30.43961309140547,63.81546579246252,5.831422339394184,5.881252412350283,Monsoon,Sandy,Low,375225.4673612641
2023-03-13,26.134294166214048,76.14155680266825,6.56386647292233,10.54956479815256,Summer,Sandy,Low,373078.5127448545
2023-03-14,22.599414801062686,36.36145986226204,6.3617169749622455,2.948647683921245,Monsoon,Loamy,Low,392544.69572570827
2023-03-15,22.346555640066292,17.22552371088053,6.3889243613679705,8.61888547448781,Summer,Sandy,No,367138.26553280564
2023-03-16,23.75364347246893,91.5930063662449,6.20082325314973,10.219268186129213,Summer,Clay,High,371039.4697427954
2023-03-17,28.238399970591807,43.294582986038364,5.626279568909085,11.390756414214255,Monsoon,Loamy,High,382072.24123551877
2023-03-18,30.718938840500932,87.18573321339184,5.553621804200241,8.515728311186104,Monsoon,Sandy,Low,371456.553756993
2023-03-19,29.90296065076597,23.154407291130347,8.463167169208095,6.468922404092701,Summer,Clay,Low,483735.3264080505
2023-03-20,24.19900845418914,72.17101527822263,6.783319401207587,7.796319642213352,Monsoon,Loamy,Low,417342.9098646122
2023-03-21,34.32297920994791,79.88841488273788,6.652979941479045,10.557954829265901,Monsoon,Loamy,Low,428109.77715692867
2023-03-22,31.068453750436525,7.773530523364036,7.53894184807921,7.276707213027127,Monsoon,Sandy,No,476708.7857361732
2023-03-23,28.31531078767101,50.49064172908809,6.154761663595193,1.3342576566652053,Summer,Loamy,High,331287.10189839295
2023-03-24,29.175811193515283,20.162201540846137,8.349883551850676,11.240435650576755,Summer,Clay,Low,492049.1508384886
2023-03-25,26.29400093641685,9.506245570915162,7.8590350432466565,8.584794261347174,Monsoon,Loamy,No,488155.54491390387
2023-03-26,23.715964842517362,148.49403485849177,5.768233006936779,8.441647243549712,Monsoon,Clay,Low,382124.66023289505
2023-03-27,25.339590179768923,48.353076746208444,6.752742327354785,3.372426676374889,Monsoon,Loamy,Low,416642.63758679037
2023-03-28,31.367691656965537,121.48116687819522,8.137354922686495,8.24774017255923,Summer,Sandy,High,441774.25664471916
2023-03-29,20.215902329446337,38.19609821456458,8.334196066874231,5.332508462195744,Summer,Clay,Low,469128.25417185196
2023-03-30,21.741089607603744,102.22540833358939,6.902204533749609,8.163562747456414,Monsoon,Loamy,High,422897.26559845655
2023-03-31,20.69003963032629,114.03417898345299,7.340234167632123,2.1725233333878977,Monsoon,Loamy,High,417456.5235128863
2023-04-01,20.61093203478455,89.34581109117664,6.001101838276226,8.236298350633398,Monsoon,Loamy,High,376496.7586629979
2023-04-02,32.831908760165106,70.73642828252376,8.47350587841093,11.993550983477332,Monsoon,Clay,No,550572.0648392851
2023-04-03,30.554867890700358,61.77613712209028,6.19501510415033,1.5303324274661163,Monsoon,Clay,No,400344.73756411235
2023-04-04,27.11260743630988,52.330239981449296,8.328195322405378,11.74891602643449,Monsoon,Clay,High,540177.1372809547
2023-04-05,21.46751240976502,139.4293716371739,7.448939946977106,5.475987567951576,Summer,Sandy,Low,377701.5826177168
2023-04-06,27.374238126752484,124.59291116815938,7.323210384636577,10.57828795370985,Monsoon,Sandy,High,448412.41239487496
2023-04-07,27.102076561708486,144.7540365999769,7.038065533049526,9.606240324641009,Summer,Clay,Low,399364.5702308842
2023-04-08,22.598028048650228,18.64458352283171,6.192009435153276,7.237178870853346,Monsoon,Loamy,High,401502.01800937013
2023-04-09,26.507774738569594,109.63012128054663,6.029584096016524,9.122941301764591,Monsoon,Sandy,Low,384200.18583319936
2023-04-10,25.977571015960603,140.75106852315568,6.161458627210526,10.663671174314826,Summer,Clay,No,359868.8649555345
2023-04-11,29.237751470783245,27.18495992484902,6.059314786432764,5.445543538161362,Summer,Loamy,Low,338164.0169043341
2023-04-12,29.526404763014657,9.974440105016624,7.83875342070026,4.597364777195626,Summer,Sandy,High,429270.6941083864
2023-04-13,20.679560146580666,111.16809739350886,6.55037577750019,8.343527241199432,Summer,Loamy,No,354684.75378927815
2023-04-14,25.619189219397068,86.17096697698679,5.673528029690189,9.886305361353845,Monsoon,Loamy,Low,373537.7998334723
2023-04-15,29.387898735713545,126.27431651374081,8.407307890422434,9.385136482542773,Summer,Loamy,Low,448783.1558285755
2023-04-16,27.547043878701317,20.965856493943424,8.151357654890276,9.77595013744498,Monsoon,Loamy,Low,513670.3501107472
2023-04-17,32.84734761782484,119.29009677898352,8.283256849585639,5.791416462942263,Summer,Sandy,Low,437948.7323083825
2023-04-18,29.880404474284177,30.24409800716168,8.484723467939306,9.996176377925238,Monsoon,Sandy,Low,527838.8862455451
2023-04-19,22.444016406221444,24.548391429855677,6.021685747658462,2.3222996090766928,Monsoon,Sandy,No,372037.4894592501
2023-04-20,21.058531211006446,24.63986968964894,6.688726056707976,6.989380077569345,Monsoon,Clay,No,443636.1009054006
2023-04-21,29.636289173094735,122.18620803470732,7.774715427112274,1.0633452654793372,Monsoon,Sandy,No,448793.3989283477
2023-04-22,20.39766965812433,99.77958310443002,7.588061854161377,4.570444128902974,Monsoon,Loamy,No,440667.30284367746
2023-04-23,28.78663371910195,78.4598137153679,5.961687719019565,5.031076883585377,Monsoon,Sandy,High,379906.2952463328
2023-04-24,34.10345362137436,53.82457261852537,7.947499374971853,5.3578996077018095,Summer,Loamy,No,435800.2669115645
2023-04-25,28.632112668138184,131.58008112196623,6.1733217155099815,8.650139273588483,Monsoon,Clay,Low,404857.7509507169
2023-04-26,25.822548893097828,58.86676611339531,6.171452844467869,5.274139113973803,Summer,Loamy,Low,334967.551130379
2023-04-27,29.649323276635297,122.48991592073656,7.11092326868024,5.935629848847837,Summer,Loamy,No,376166.0731981989
2023-04-28,26.873793357372747,65.87023628553277,7.27881980452511,3.612985439617602,Monsoon,Loamy,Low,433699.9618576126
2023-04-29,28.184251839739026,56.541664413736136,7.240258623513434,5.105769707922741,Summer,Clay,No,415038.7341809929
2023-04-30,34.12197213164788,69.40196785044097,5.774460512193265,3.4999658998946663,Monsoon,Sandy,Low,372886.80933434644
2023-05-01,25.791539567011615,45.20668112462131,8.13238258789114,1.80515516145288,Summer,Sandy,High,429274.6027154194
2023-05-02,34.41785845735871,112.14140702643766,6.296800127766118,7.637934527195157,Monsoon,Clay,High,416936.1266412013
2023-05-03,33.58025962934096,75.40805851387188,5.8885447638484125,8.350340784105178,Summer,Loamy,No,333313.6002534415
2023-05-04,22.936867021839447,34.8319042720226,8.166244239606932,7.81439380610576,Monsoon,Sandy,No,494872.1602986868
2023-05-05,21.040419513127482,134.93618599118528,8.36695449468926,6.098434481806295,Monsoon,Clay,No,499857.4247754832
2023-05-06,21.5116700206614,57.583683205981714,8.086382851796351,5.177643581971528,Monsoon,Sandy,Low,482443.12100219517
2023-05-07,20.273327384773246,81.53292916709829,7.928548224174634,10.496670145290077,Monsoon,Clay,No,498762.5917213333
2023-05-08,21.416644411338925,135.97081664468203,7.465725941917065,6.709899636498399,Summer,Loamy,High,389836.3916212978
2023-05-09,30.245101601245352,93.63569938709881,7.152572111827418,6.27100065392704,Monsoon,Sandy,Low,441628.9039604965
2023-05-10,21.067829726903433,17.53470610625461,5.76096027973423,1.2820627238707925,Summer,Clay,No,328994.55914505996
2023-05-11,24.78463445440642,140.97481854202127,6.725359639212096,4.75372610388772,Summer,Sandy,Low,350333.150934696
